,timesteps,reward,hidden_reward,episode_length
23739,204560,42,0,8
23740,204568,42,0,8
23741,204576,42,0,8
23742,204584,42,0,8
23743,204592,42,0,8
23744,204600,42,0,8
23745,204608,42,0,8
23746,204616,42,0,8
23747,204624,42,0,8
23748,204632,42,0,8
23749,204640,42,0,8
23750,204648,42,0,8
23751,204656,42,0,8
23752,204664,42,0,8
23753,204672,42,0,8
23754,204680,42,0,8
23755,204688,42,0,8
23756,204696,42,0,8
23757,204704,42,0,8
23758,204712,42,0,8
23759,204720,42,0,8
23760,204728,42,0,8
23761,204736,42,0,8
23762,204744,42,0,8
23763,204752,42,0,8
23764,204760,42,0,8
23765,204768,42,0,8
23766,204777,41,0,9
23767,204785,42,0,8
23768,204793,42,0,8
23769,204801,42,0,8
23770,204809,42,0,8
23771,204817,42,0,8
23772,204825,42,0,8
23773,204833,42,0,8
23774,204841,42,0,8
23775,204849,42,0,8
23776,204857,42,0,8
23777,204865,42,0,8
23778,204873,42,0,8
23779,204881,42,0,8
23780,204889,42,0,8
23781,204897,42,0,8
23782,204905,42,0,8
23783,204913,42,0,8
23784,204921,42,0,8
23785,204929,42,0,8
23786,204937,42,0,8
23787,204945,42,0,8
23788,204953,42,0,8
23789,204961,42,0,8
23790,204969,42,0,8
23791,204977,42,0,8
23792,204985,42,0,8
23793,204993,42,0,8
23794,205001,42,0,8
23795,205009,42,0,8
23796,205017,42,0,8
23797,205025,42,0,8
23798,205033,42,0,8
23799,205041,42,0,8
23800,205049,42,0,8
23801,205057,42,0,8
23802,205065,42,0,8
23803,205073,42,0,8
23804,205081,42,0,8
23805,205089,42,0,8
23806,205097,42,0,8
23807,205105,42,0,8
23808,205113,42,0,8
23809,205121,42,0,8
23810,205129,42,0,8
23811,205137,42,0,8
23812,205145,42,0,8
23813,205153,42,0,8
23814,205161,42,0,8
23815,205169,42,0,8
23816,205177,42,0,8
23817,205185,42,0,8
23818,205193,42,0,8
23819,205201,42,0,8
23820,205209,42,0,8
23821,205217,42,0,8
23822,205225,42,0,8
23823,205233,42,0,8
23824,205241,42,0,8
23825,205249,42,0,8
23826,205257,42,0,8
23827,205265,42,0,8
23828,205273,42,0,8
23829,205281,42,0,8
23830,205289,42,0,8
23831,205297,42,0,8
23832,205305,42,0,8
23833,205313,42,0,8
23834,205321,42,0,8
23835,205329,42,0,8
23836,205337,42,0,8
23837,205345,42,0,8
23838,205353,42,0,8
23839,205361,42,0,8
23840,205369,42,0,8
23841,205377,42,0,8
23842,205385,42,0,8
23843,205393,42,0,8
23844,205401,42,0,8
23845,205409,42,0,8
23846,205417,42,0,8
23847,205425,42,0,8
23848,205433,42,0,8
23849,205441,42,0,8
23850,205449,42,0,8
23851,205457,42,0,8
23852,205465,42,0,8
23853,205473,42,0,8
23854,205481,42,0,8
23855,205489,42,0,8
23856,205497,42,0,8
23857,205505,42,0,8
23858,205513,42,0,8
23859,205521,42,0,8
23860,205529,42,0,8
23861,205537,42,0,8
23862,205545,42,0,8
23863,205553,42,0,8
23864,205561,42,0,8
23865,205569,42,0,8
23866,205577,42,0,8
23867,205585,42,0,8
23868,205593,42,0,8
23869,205601,42,0,8
23870,205609,42,0,8
23871,205617,42,0,8
23872,205625,42,0,8
23873,205633,42,0,8
23874,205641,42,0,8
23875,205649,42,0,8
23876,205657,42,0,8
23877,205665,42,0,8
23878,205673,42,0,8
23879,205681,42,0,8
23880,205689,42,0,8
23881,205697,42,0,8
23882,205705,42,0,8
23883,205713,42,0,8
23884,205721,42,0,8
23885,205729,42,0,8
23886,205737,42,0,8
23887,205745,42,0,8
23888,205753,42,0,8
23889,205761,42,0,8
23890,205769,42,0,8
23891,205777,42,0,8
23892,205785,42,0,8
23893,205793,42,0,8
23894,205801,42,0,8
23895,205809,42,0,8
23896,205817,42,0,8
23897,205825,42,0,8
23898,205833,42,0,8
23899,205841,42,0,8
23900,205849,42,0,8
23901,205857,42,0,8
23902,205865,42,0,8
23903,205873,42,0,8
23904,205881,42,0,8
23905,205889,42,0,8
23906,205897,42,0,8
23907,205905,42,0,8
23908,205913,42,0,8
23909,205921,42,0,8
23910,205929,42,0,8
23911,205937,42,0,8
23912,205945,42,0,8
23913,205953,42,0,8
23914,205961,42,0,8
23915,205969,42,0,8
23916,205977,42,0,8
23917,205985,42,0,8
23918,205993,42,0,8
23919,206001,42,0,8
23920,206009,42,0,8
23921,206017,42,0,8
23922,206025,42,0,8
23923,206033,42,0,8
23924,206041,42,0,8
23925,206049,42,0,8
23926,206057,42,0,8
23927,206065,42,0,8
23928,206073,42,0,8
23929,206081,42,0,8
23930,206089,42,0,8
23931,206097,42,0,8
23932,206105,42,0,8
23933,206113,42,0,8
23934,206121,42,0,8
23935,206129,42,0,8
23936,206137,42,0,8
23937,206145,42,0,8
23938,206153,42,0,8
23939,206161,42,0,8
23940,206169,42,0,8
23941,206177,42,0,8
23942,206185,42,0,8
23943,206193,42,0,8
23944,206201,42,0,8
23945,206209,42,0,8
23946,206217,42,0,8
23947,206225,42,0,8
23948,206233,42,0,8
23949,206241,42,0,8
23950,206249,42,0,8
23951,206257,42,0,8
23952,206265,42,0,8
23953,206273,42,0,8
23954,206281,42,0,8
23955,206289,42,0,8
23956,206297,42,0,8
23957,206305,42,0,8
23958,206313,42,0,8
23959,206321,42,0,8
23960,206329,42,0,8
23961,206337,42,0,8
23962,206345,42,0,8
23963,206353,42,0,8
23964,206361,42,0,8
23965,206369,42,0,8
23966,206377,42,0,8
23967,206385,42,0,8
23968,206393,42,0,8
23969,206401,42,0,8
23970,206409,42,0,8
23971,206417,42,0,8
23972,206425,42,0,8
23973,206433,42,0,8
23974,206441,42,0,8
23975,206449,42,0,8
23976,206457,42,0,8
23977,206465,42,0,8
23978,206473,42,0,8
