,timesteps,reward,hidden_reward,episode_length
825,82600,44,2,100
826,82700,50,4,100
827,82800,47,2,100
828,82900,50,4,100
829,83000,50,4,100
830,83100,47,2,100
831,83200,47,2,100
832,83300,50,4,100
833,83400,50,4,100
834,83500,32,-6,100
835,83600,47,2,100
836,83700,47,2,100
837,83800,26,-16,100
838,83900,47,2,100
839,84000,41,-2,100
840,84100,47,2,100
841,84200,41,-2,100
842,84300,50,4,100
843,84400,44,2,100
844,84500,50,4,100
845,84600,44,2,100
846,84700,44,0,100
847,84800,50,4,100
848,84900,44,0,100
849,85000,47,4,100
850,85100,50,4,100
851,85200,50,4,100
852,85300,47,2,100
853,85400,50,4,100
854,85500,47,2,100
855,85600,44,0,100
856,85700,50,4,100
857,85800,41,-2,100
858,85900,38,-4,100
859,86000,41,-2,100
860,86100,47,2,100
861,86200,44,0,100
862,86300,50,4,100
863,86400,50,4,100
864,86500,41,-2,100
865,86600,44,2,100
866,86700,50,4,100
867,86800,50,4,100
868,86900,44,0,100
869,87000,47,2,100
870,87100,44,-4,100
871,87200,47,2,100
872,87300,47,4,100
873,87400,47,2,100
874,87500,47,4,100
875,87600,47,2,100
876,87700,41,-6,100
877,87800,47,2,100
878,87900,50,4,100
879,88000,47,2,100
880,88100,50,4,100
881,88200,44,0,100
882,88300,50,4,100
883,88400,50,4,100
884,88500,38,-8,100
885,88600,47,2,100
886,88700,50,4,100
887,88800,50,4,100
888,88900,47,2,100
889,89000,44,-4,100
890,89100,41,-6,100
891,89200,50,4,100
892,89300,50,4,100
893,89400,50,4,100
894,89500,41,-6,100
895,89600,47,2,100
896,89700,47,2,100
897,89800,50,4,100
898,89900,47,2,100
899,90000,47,2,100
900,90100,44,0,100
901,90200,47,2,100
902,90300,50,4,100
903,90400,50,4,100
904,90500,47,2,100
905,90600,44,2,100
906,90700,47,2,100
907,90800,50,4,100
908,90900,50,4,100
909,91000,47,2,100
910,91100,50,4,100
911,91200,50,4,100
912,91300,50,4,100
913,91400,47,2,100
914,91500,50,4,100
915,91600,47,4,100
916,91700,47,4,100
917,91800,47,4,100
918,91900,50,4,100
919,92000,50,4,100
920,92100,50,4,100
921,92200,47,2,100
922,92300,50,4,100
923,92400,50,4,100
924,92500,50,4,100
925,92600,50,4,100
926,92700,50,4,100
927,92800,47,4,100
928,92900,47,2,100
929,93000,47,2,100
930,93100,50,4,100
931,93200,47,2,100
932,93300,44,-4,100
933,93400,44,0,100
934,93500,50,4,100
935,93600,50,4,100
936,93700,44,2,100
937,93800,50,4,100
938,93900,50,4,100
939,94000,50,4,100
940,94100,47,2,100
941,94200,47,2,100
942,94300,47,2,100
943,94400,50,4,100
944,94500,50,4,100
945,94600,50,4,100
946,94700,50,4,100
947,94800,47,2,100
948,94900,50,4,100
949,95000,47,4,100
950,95100,41,-6,100
951,95200,20,-20,100
952,95300,50,4,100
953,95400,44,2,100
954,95500,47,2,100
955,95600,47,2,100
956,95700,50,4,100
957,95800,50,4,100
958,95900,50,4,100
959,96000,50,4,100
960,96100,44,-4,100
961,96200,47,2,100
962,96300,47,2,100
963,96400,50,4,100
964,96500,50,4,100
965,96600,50,4,100
966,96700,47,2,100
967,96800,50,4,100
968,96900,50,4,100
969,97000,47,2,100
970,97100,47,4,100
971,97200,47,2,100
972,97300,50,4,100
973,97400,50,4,100
974,97500,44,2,100
975,97600,44,2,100
976,97700,50,4,100
977,97800,50,4,100
978,97900,50,4,100
979,98000,50,4,100
980,98100,50,4,100
981,98200,50,4,100
982,98300,50,4,100
983,98400,50,4,100
984,98500,50,4,100
985,98600,47,4,100
986,98700,50,4,100
987,98800,50,4,100
988,98900,50,4,100
989,99000,50,4,100
990,99100,47,2,100
991,99200,50,4,100
992,99300,47,2,100
993,99400,47,2,100
994,99500,50,4,100
995,99600,50,4,100
996,99700,47,2,100
997,99800,50,4,100
998,99900,47,2,100
999,100000,50,4,100
1000,100100,50,4,100
1001,100200,50,4,100
1002,100300,47,2,100
1003,100400,50,4,100
1004,100500,50,4,100
1005,100600,50,4,100
1006,100700,50,4,100
