,timesteps,reward,hidden_reward,episode_length
458,7112,39,-81,11
459,7117,-15,-15,5
460,7122,15,15,5
461,7126,46,-14,4
462,7145,31,-29,19
463,7166,29,-1,21
464,7170,16,16,4
465,7177,43,13,7
466,7182,45,15,5
467,7186,-14,-14,4
468,7203,33,-117,17
469,7213,40,-50,10
470,7219,44,14,6
471,7223,16,16,4
472,7228,15,15,5
473,7237,41,-19,9
474,7243,44,-16,6
475,7276,17,17,33
476,7280,-14,-14,4
477,7283,47,17,3
478,7286,17,17,3
479,7292,44,14,6
480,7299,-47,-47,7
481,7308,41,-19,9
482,7313,45,15,5
483,7317,46,-14,4
484,7327,40,-50,10
485,7350,27,-33,23
486,7357,-17,-17,7
487,7360,17,17,3
488,7367,43,13,7
489,7381,-114,-114,14
490,7396,35,-55,15
491,7400,-14,-14,4
492,7403,47,17,3
493,7419,34,-116,16
494,7445,24,-156,26
495,7450,45,-15,5
496,7463,-23,-23,13
497,7466,17,17,3
498,7470,16,16,4
499,7475,15,15,5
500,7478,17,17,3
501,7481,47,17,3
502,7485,16,16,4
503,7491,14,14,6
504,7496,45,15,5
505,7500,-14,-14,4
506,7507,43,-47,7
507,7531,26,26,24
508,7536,15,15,5
509,7540,16,16,4
510,7547,43,-17,7
511,7551,46,16,4
512,7555,46,16,4
513,7558,47,17,3
514,7563,45,15,5
515,7582,31,1,19
516,7585,17,17,3
517,7594,41,-19,9
518,7597,17,17,3
519,7613,34,-56,16
520,7622,11,11,9
521,7625,47,17,3
522,7629,16,16,4
523,7635,14,14,6
524,7644,41,-19,9
525,7652,-48,-48,8
526,7657,-15,-15,5
527,7660,17,17,3
528,7666,14,14,6
529,7673,43,13,7
530,7678,45,-45,5
531,7681,17,17,3
532,7686,-45,-45,5
533,7689,17,17,3
534,7694,-15,-15,5
535,7698,46,16,4
536,7705,43,-47,7
537,7710,15,15,5
538,7715,-15,-15,5
539,7718,17,17,3
540,7724,44,-16,6
541,7727,17,17,3
542,7731,16,16,4
543,7735,16,16,4
544,7738,47,17,3
545,7744,44,-16,6
546,7748,16,16,4
547,7757,-79,-79,9
548,7762,-15,-15,5
549,7765,17,17,3
550,7773,42,12,8
551,7780,43,13,7
552,7787,43,13,7
553,7796,41,-19,9
554,7801,15,15,5
555,7807,44,-16,6
556,7810,47,17,3
557,7821,39,-81,11
558,7824,17,17,3
559,7848,26,-34,24
560,7851,47,17,3
