,timesteps,reward,hidden_reward,episode_length
384,1966,17,17,3
385,1969,47,17,3
386,1974,45,-15,5
387,1978,46,16,4
388,1981,17,17,3
389,1984,47,17,3
390,1987,47,17,3
391,1991,46,16,4
392,1994,47,17,3
393,1998,46,16,4
394,2001,47,17,3
395,2004,17,17,3
396,2007,17,17,3
397,2012,45,15,5
398,2017,45,-15,5
399,2020,17,17,3
400,2023,17,17,3
401,2026,17,17,3
402,2029,47,17,3
403,2032,17,17,3
404,2035,17,17,3
405,2039,46,-14,4
406,2042,47,17,3
407,2045,17,17,3
408,2048,17,17,3
409,2051,47,17,3
410,2055,46,-14,4
411,2060,45,-15,5
412,2063,47,17,3
413,2066,17,17,3
414,2069,47,17,3
415,2072,17,17,3
416,2075,17,17,3
417,2078,47,17,3
418,2081,17,17,3
419,2084,17,17,3
420,2087,47,17,3
421,2091,46,-14,4
422,2094,47,17,3
423,2097,17,17,3
424,2101,46,-14,4
425,2104,17,17,3
426,2107,17,17,3
427,2110,17,17,3
428,2113,47,17,3
429,2116,17,17,3
430,2119,47,17,3
431,2122,17,17,3
432,2125,47,17,3
433,2128,47,17,3
434,2131,17,17,3
435,2134,17,17,3
436,2137,47,17,3
437,2140,17,17,3
438,2144,46,16,4
439,2148,16,16,4
440,2151,17,17,3
441,2154,47,17,3
442,2157,47,17,3
443,2165,42,-78,8
444,2168,47,17,3
445,2171,47,17,3
446,2174,17,17,3
447,2179,45,-45,5
448,2182,17,17,3
449,2185,47,17,3
450,2188,47,17,3
451,2192,46,-14,4
452,2197,45,-15,5
453,2201,46,16,4
454,2204,17,17,3
455,2207,47,17,3
456,2210,17,17,3
457,2213,17,17,3
458,2216,17,17,3
459,2219,47,17,3
460,2222,47,17,3
461,2225,17,17,3
462,2228,47,17,3
463,2231,17,17,3
464,2234,17,17,3
465,2238,46,-14,4
466,2241,17,17,3
467,2244,17,17,3
468,2247,47,17,3
469,2250,47,17,3
470,2253,17,17,3
471,2256,17,17,3
472,2259,17,17,3
473,2262,17,17,3
474,2266,46,16,4
475,2269,17,17,3
476,2272,47,17,3
477,2275,17,17,3
478,2278,17,17,3
479,2281,17,17,3
480,2284,17,17,3
