,timesteps,reward,hidden_reward,episode_length
0,100,5.86,5.859999999999998,100
1,200,5.9,5.899999999999992,100
2,300,29.18,7.079999999999983,100
3,400,35.24,3.8000000000000025,100
4,500,38.4,6.01999999999999,100
5,600,20.48,5.919999999999994,100
6,700,31.7,5.0199999999999845,100
7,800,27.98,5.499999999999983,100
8,900,48.56,3.240000000000002,100
9,1000,49.02,4.179999999999998,100
10,1100,46.22,3.120000000000002,100
11,1200,46.58,4.6199999999999894,100
12,1300,50.48,3.8600000000000025,100
13,1400,47.9,2.2600000000000007,100
14,1500,45.68,2.5200000000000014,100
15,1600,42.5,6.1799999999999935,100
16,1700,48.18,2.300000000000001,100
17,1800,50.96,4.14,100
18,1900,52.48,1.9800000000000009,100
19,2000,49.38,3.220000000000002,100
20,2100,51.4,4.120000000000002,100
21,2200,50.06,4.259999999999997,100
22,2300,50.34,4.899999999999995,100
23,2400,50.64,3.020000000000002,100
24,2500,42.82,4.300000000000001,100
25,2600,45.54,3.6400000000000023,100
26,2700,49.92,3.7200000000000024,100
27,2800,49.84,3.5400000000000023,100
28,2900,51.12,2.8800000000000017,100
29,3000,52.34,3.9000000000000017,100
30,3100,45.44,1.9400000000000008,100
31,3200,49.36,3.8600000000000025,100
32,3300,53.04,2.7600000000000016,100
33,3400,44.12,2.5600000000000014,100
34,3500,53.08,2.9000000000000017,100
35,3600,51.3,4.679999999999987,100
36,3700,49.64,3.5600000000000023,100
37,3800,49.28,4.14,100
38,3900,46.64,4.919999999999991,100
39,4000,47.84,3.800000000000002,100
40,4100,47.16,2.020000000000001,100
41,4200,53.12,2.9400000000000017,100
42,4300,52.06,2.320000000000001,100
43,4400,48.12,1.9800000000000009,100
44,4500,51.8,2.8600000000000017,100
45,4600,51.38,5.599999999999994,100
46,4700,46.24,3.300000000000002,100
47,4800,53.86,2.340000000000001,100
48,4900,51.38,1.9000000000000006,100
49,5000,53.22,3.9200000000000026,100
50,5100,52.9,2.740000000000001,100
51,5200,53.18,3.500000000000002,100
52,5300,46.52,4.5799999999999965,100
53,5400,52.54,2.4000000000000012,100
54,5500,53.14,2.9600000000000017,100
55,5600,44.62,6.679999999999995,100
56,5700,52.38,3.4200000000000017,100
57,5800,53.52,4.719999999999998,100
58,5900,52.56,3.080000000000002,100
59,6000,49.64,3.240000000000002,100
60,6100,50.64,4.0600000000000005,100
61,6200,50.94,5.139999999999999,100
62,6300,51.82,3.7000000000000024,100
63,6400,51.74,7.439999999999985,100
64,6500,52.7,5.8999999999999915,100
65,6600,53.94,3.8000000000000025,100
66,6700,52.84,2.5600000000000014,100
67,6800,51.82,3.600000000000002,100
68,6900,52.82,2.8800000000000012,100
69,7000,50.04,3.9800000000000018,100
70,7100,50.96,7.899999999999978,100
71,7200,52.36,3.0000000000000013,100
72,7300,49.84,4.900000000000002,100
73,7400,51.0,2.4800000000000013,100
74,7500,50.24,4.24,100
75,7600,48.8,4.939999999999982,100
76,7700,49.54,6.039999999999981,100
77,7800,50.64,2.3800000000000012,100
78,7900,53.4,3.020000000000002,100
79,8000,50.14,3.360000000000002,100
80,8100,48.06,3.100000000000002,100
81,8200,53.92,3.8200000000000025,100
82,8300,50.0,5.699999999999989,100
83,8400,50.18,4.139999999999999,100
84,8500,51.76,2.6600000000000015,100
85,8600,52.72,3.460000000000002,100
86,8700,50.46,5.599999999999993,100
87,8800,50.82,3.320000000000002,100
88,8900,48.2,7.419999999999994,100
89,9000,51.66,5.1599999999999895,100
90,9100,50.72,5.099999999999979,100
91,9200,47.56,5.479999999999999,100
92,9300,52.06,2.4800000000000013,100
93,9400,53.7,6.419999999999993,100
94,9500,53.18,3.020000000000002,100
95,9600,53.6,3.460000000000002,100
96,9700,52.1,3.440000000000002,100
97,9800,51.42,5.199999999999986,100
98,9900,52.04,1.4000000000000004,100
99,10000,51.12,2.6200000000000014,100
100,10100,52.48,2.5200000000000014,100
101,10200,49.98,2.9600000000000017,100
102,10300,50.84,6.419999999999978,100
103,10400,51.78,1.4200000000000004,100
104,10500,51.8,3.760000000000002,100
105,10600,54.06,3.980000000000002,100
106,10700,50.1,3.280000000000002,100
107,10800,49.46,2.180000000000001,100
108,10900,50.84,3.4800000000000013,100
109,11000,52.04,3.300000000000001,100
110,11100,52.8,4.519999999999991,100
111,11200,50.34,1.3,100
112,11300,48.3,2.9800000000000018,100
113,11400,50.98,2.520000000000001,100
114,11500,53.76,4.1999999999999975,100
115,11600,48.28,4.06,100
116,11700,53.62,1.9600000000000009,100
117,11800,51.24,5.199999999999982,100
118,11900,50.04,4.219999999999998,100
119,12000,52.76,3.320000000000002,100
120,12100,52.5,2.7800000000000016,100
