,timesteps,reward,hidden_reward,episode_length
484,8420,43,33,7
485,8430,40,30,10
486,8443,37,27,13
487,8449,44,34,6
488,8456,43,33,7
489,8473,33,23,17
490,8483,40,30,10
491,8491,42,32,8
492,8500,41,31,9
493,8507,43,33,7
494,8521,36,26,14
495,8530,41,31,9
496,8539,41,31,9
497,8552,37,27,13
498,8567,35,25,15
499,8579,38,28,12
500,8589,40,30,10
501,8609,30,20,20
502,8619,40,30,10
503,8626,43,33,7
504,8632,44,34,6
505,8644,38,28,12
506,8649,45,35,5
507,8661,38,28,12
508,8666,45,35,5
509,8688,28,18,22
510,8696,42,32,8
511,8703,43,33,7
512,8714,39,29,11
513,8720,44,34,6
514,8726,44,34,6
515,8737,39,29,11
516,8748,39,29,11
517,8757,41,31,9
518,8770,37,27,13
519,8783,37,27,13
520,8793,40,30,10
521,8806,37,27,13
522,8831,25,15,25
523,8841,40,30,10
524,8850,41,31,9
525,8864,36,26,14
526,8870,44,34,6
527,8876,44,34,6
528,8893,33,23,17
529,8900,43,33,7
530,8911,39,29,11
531,8918,43,33,7
532,8926,42,32,8
533,8935,41,31,9
534,8943,42,32,8
535,8953,40,30,10
536,8959,44,34,6
537,8971,38,28,12
538,8981,40,30,10
539,8988,43,33,7
540,9000,38,28,12
541,9015,35,25,15
542,9020,45,35,5
543,9035,35,25,15
544,9041,44,34,6
545,9049,42,32,8
546,9057,42,32,8
547,9066,41,31,9
548,9081,35,25,15
549,9089,42,32,8
550,9103,36,26,14
551,9118,35,25,15
552,9128,40,30,10
553,9136,42,32,8
554,9145,41,31,9
555,9153,42,32,8
556,9164,39,29,11
557,9171,43,33,7
558,9179,42,32,8
559,9190,39,39,11
560,9201,39,29,11
561,9217,34,24,16
562,9226,41,31,9
563,9233,43,33,7
564,9243,40,30,10
565,9248,45,35,5
566,9259,39,29,11
567,9270,39,29,11
568,9281,39,29,11
569,9286,45,35,5
570,9294,42,32,8
571,9301,43,33,7
572,9307,44,34,6
573,9317,40,30,10
574,9322,45,35,5
575,9333,39,29,11
576,9340,43,33,7
577,9346,44,34,6
578,9356,40,30,10
579,9363,43,33,7
580,9374,39,29,11
581,9384,40,30,10
582,9393,41,31,9
583,9398,45,35,5
584,9409,39,29,11
585,9419,40,30,10
586,9428,41,31,9
587,9438,40,30,10
588,9446,42,32,8
589,9454,42,32,8
590,9462,42,32,8
591,9468,44,34,6
592,9474,44,34,6
593,9484,40,30,10
594,9493,41,31,9
595,9508,35,25,15
596,9514,44,34,6
597,9520,44,34,6
598,9527,43,33,7
599,9533,44,34,6
600,9538,45,35,5
601,9551,37,27,13
602,9564,37,27,13
603,9569,45,35,5
604,9579,40,30,10
605,9587,42,42,8
606,9596,41,31,9
607,9604,42,32,8
608,9614,40,30,10
609,9625,39,29,11
610,9641,34,24,16
611,9646,45,35,5
612,9656,40,30,10
613,9665,41,31,9
614,9674,41,31,9
615,9687,37,27,13
616,9697,40,30,10
617,9704,43,33,7
618,9710,44,34,6
619,9722,38,28,12
620,9733,39,29,11
621,9749,34,24,16
622,9755,44,34,6
623,9767,38,28,12
624,9777,40,30,10
625,9782,45,35,5
626,9793,39,29,11
627,9803,40,30,10
628,9808,45,35,5
629,9817,41,31,9
630,9825,42,32,8
631,9831,44,34,6
632,9838,43,33,7
633,9847,41,31,9
634,9858,39,29,11
635,9868,40,30,10
636,9873,45,35,5
637,9886,37,27,13
638,9898,38,28,12
639,9905,43,33,7
640,9912,43,33,7
641,9921,41,31,9
642,9926,45,35,5
643,9939,37,27,13
644,9950,39,29,11
645,9968,32,22,18
646,9976,42,32,8
647,9982,44,34,6
648,9991,41,31,9
649,10005,36,26,14
650,10013,42,32,8
651,10031,32,22,18
652,10036,45,35,5
653,10059,27,17,23
654,10074,35,25,15
655,10091,33,23,17
656,10100,41,31,9
657,10107,43,33,7
658,10112,45,35,5
659,10119,43,33,7
660,10124,45,35,5
661,10130,44,34,6
662,10139,41,31,9
663,10144,45,35,5
664,10149,45,35,5
665,10156,43,33,7
666,10180,26,26,24
667,10185,45,35,5
668,10193,42,32,8
669,10199,44,34,6
670,10205,44,34,6
671,10214,41,31,9
672,10224,40,30,10
673,10237,37,27,13
674,10246,41,31,9
675,10257,39,39,11
676,10272,35,25,15
677,10290,32,22,18
678,10299,41,31,9
679,10306,43,33,7
680,10313,43,33,7
681,10318,45,35,5
682,10330,38,28,12
683,10337,43,33,7
684,10342,45,35,5
685,10351,41,31,9
686,10364,37,27,13
687,10376,38,28,12
688,10392,34,24,16
689,10401,41,31,9
690,10407,44,34,6
691,10413,44,34,6
692,10423,40,30,10
693,10444,29,19,21
694,10454,40,30,10
695,10465,39,29,11
696,10472,43,33,7
697,10478,44,34,6
698,10487,41,31,9
699,10502,35,25,15
700,10512,40,30,10
701,10518,44,34,6
702,10525,43,33,7
703,10536,39,29,11
704,10547,39,29,11
705,10565,32,22,18
706,10574,41,31,9
707,10590,34,24,16
708,10598,42,32,8
709,10605,43,33,7
710,10615,40,30,10
711,10626,39,29,11
712,10634,42,32,8
713,10640,44,34,6
714,10646,44,34,6
715,10660,36,26,14
716,10666,44,34,6
717,10675,41,31,9
718,10681,44,34,6
719,10688,43,33,7
720,10696,42,32,8
721,10702,44,34,6
722,10709,43,33,7
723,10716,43,33,7
724,10722,44,34,6
725,10735,37,27,13
726,10743,42,32,8
727,10750,43,33,7
728,10759,41,31,9
729,10767,42,32,8
730,10772,45,35,5
731,10779,43,33,7
732,10790,39,29,11
733,10798,42,32,8
734,10805,43,33,7
735,10826,29,19,21
736,10833,43,33,7
737,10839,44,34,6
738,10846,43,33,7
739,10851,45,35,5
740,10859,42,32,8
741,10864,45,35,5
742,10871,43,33,7
743,10879,42,32,8
744,10893,36,26,14
745,10899,44,34,6
746,10907,42,32,8
747,10918,39,29,11
748,10929,39,29,11
749,10941,38,28,12
750,10952,39,29,11
751,10962,40,40,10
752,10969,43,33,7
753,10979,40,30,10
754,10986,43,33,7
755,10991,45,35,5
756,11000,41,31,9
757,11012,38,38,12
758,11025,37,27,13
759,11031,44,34,6
760,11037,44,34,6
761,11052,35,25,15
762,11060,42,32,8
763,11066,44,34,6
764,11076,40,30,10
765,11088,38,28,12
766,11095,43,33,7
767,11107,38,28,12
768,11119,38,28,12
769,11146,23,23,27
770,11153,43,33,7
771,11165,38,28,12
772,11171,44,34,6
773,11180,41,31,9
774,11187,43,33,7
775,11196,41,31,9
776,11203,43,33,7
777,11208,45,35,5
778,11217,41,31,9
779,11227,40,30,10
780,11239,38,28,12
781,11253,36,26,14
782,11267,36,36,14
783,11272,45,35,5
784,11281,41,31,9
785,11286,45,35,5
786,11293,43,33,7
787,11301,42,32,8
788,11314,37,27,13
789,11322,42,32,8
790,11328,44,34,6
791,11338,40,30,10
792,11347,41,31,9
793,11355,42,32,8
794,11362,43,33,7
795,11368,44,34,6
796,11386,32,22,18
797,11398,38,28,12
798,11409,39,29,11
799,11417,42,32,8
800,11433,34,24,16
801,11440,43,33,7
802,11450,40,30,10
803,11459,41,31,9
804,11471,38,28,12
805,11478,43,33,7
806,11492,36,26,14
807,11497,45,35,5
808,11509,38,28,12
809,11514,45,35,5
810,11520,44,34,6
811,11528,42,32,8
812,11539,39,29,11
813,11546,43,33,7
814,11553,43,33,7
815,11560,43,33,7
816,11567,43,33,7
817,11579,38,28,12
818,11585,44,34,6
819,11590,45,35,5
820,11601,39,29,11
821,11611,40,30,10
822,11620,41,31,9
823,11628,42,32,8
824,11634,44,34,6
825,11639,45,35,5
826,11644,45,35,5
827,11649,45,35,5
828,11656,43,33,7
829,11662,44,34,6
830,11676,36,26,14
831,11681,45,35,5
832,11687,44,34,6
833,11700,37,27,13
834,11709,41,31,9
835,11719,40,30,10
836,11737,32,22,18
837,11748,39,29,11
838,11760,38,28,12
839,11770,40,30,10
840,11780,40,30,10
841,11792,38,28,12
842,11801,41,31,9
843,11808,43,33,7
844,11813,45,35,5
845,11820,43,33,7
846,11830,40,30,10
847,11835,45,35,5
848,11843,42,32,8
849,11855,38,28,12
850,11863,42,32,8
851,11869,44,34,6
852,11876,43,33,7
853,11885,41,31,9
854,11891,44,34,6
855,11900,41,31,9
856,11908,42,32,8
857,11915,43,33,7
858,11920,45,35,5
859,11928,42,32,8
860,11935,43,33,7
861,11943,42,32,8
862,11950,43,33,7
863,11958,42,32,8
864,11963,45,35,5
865,11971,42,32,8
866,11983,38,28,12
867,11990,43,33,7
868,11996,44,34,6
869,12009,37,27,13
870,12023,36,26,14
871,12032,41,31,9
872,12039,43,33,7
873,12051,38,28,12
874,12063,38,28,12
875,12073,40,30,10
876,12079,44,34,6
877,12085,44,34,6
878,12090,45,35,5
879,12095,45,35,5
880,12100,45,35,5
881,12106,44,34,6
882,12113,43,33,7
883,12121,42,32,8
884,12128,43,33,7
885,12133,45,35,5
886,12141,42,32,8
887,12149,42,32,8
888,12157,42,32,8
889,12167,40,30,10
890,12176,41,31,9
891,12183,43,33,7
892,12192,41,31,9
893,12197,45,35,5
894,12203,44,34,6
895,12213,40,30,10
896,12220,43,33,7
897,12227,43,33,7
898,12239,38,28,12
899,12245,44,34,6
900,12251,44,34,6
901,12261,40,30,10
902,12272,39,29,11
903,12282,40,30,10
904,12308,24,14,26
905,12319,39,29,11
906,12328,41,31,9
907,12334,44,34,6
908,12341,43,33,7
909,12347,44,34,6
910,12356,41,31,9
911,12364,42,32,8
912,12372,42,32,8
913,12379,43,33,7
914,12390,39,29,11
915,12402,38,28,12
916,12414,38,28,12
917,12421,43,33,7
918,12427,44,34,6
919,12432,45,35,5
920,12438,44,34,6
921,12449,39,29,11
922,12456,43,33,7
923,12462,44,34,6
924,12472,40,30,10
925,12484,38,28,12
926,12492,42,32,8
927,12498,44,34,6
928,12508,40,30,10
929,12514,44,34,6
930,12526,38,28,12
931,12537,39,29,11
932,12546,41,31,9
933,12559,37,27,13
934,12564,45,35,5
935,12571,43,33,7
936,12577,44,34,6
937,12588,39,29,11
938,12596,42,32,8
939,12602,44,34,6
940,12613,39,29,11
941,12630,33,23,17
942,12638,42,32,8
943,12649,39,29,11
944,12660,39,29,11
945,12667,43,33,7
946,12679,38,28,12
947,12686,43,33,7
948,12694,42,32,8
949,12700,44,34,6
950,12708,42,32,8
951,12720,38,28,12
952,12735,35,25,15
953,12747,38,28,12
954,12758,39,29,11
955,12766,42,32,8
956,12774,42,32,8
957,12783,41,31,9
958,12791,42,32,8
959,12803,38,28,12
960,12809,44,34,6
961,12814,45,35,5
962,12824,40,30,10
963,12829,45,35,5
964,12837,42,32,8
965,12843,44,34,6
966,12853,40,30,10
967,12865,38,28,12
968,12876,39,29,11
969,12883,43,33,7
970,12889,44,34,6
971,12894,45,35,5
972,12902,42,32,8
973,12914,38,28,12
974,12923,41,31,9
975,12931,42,32,8
976,12936,45,35,5
977,12942,44,34,6
978,12949,43,33,7
979,12958,41,31,9
980,12970,38,28,12
981,12978,42,32,8
982,12986,42,32,8
983,12994,42,32,8
984,13000,44,34,6
985,13008,42,32,8
986,13014,44,34,6
987,13020,44,34,6
988,13027,43,33,7
989,13039,38,28,12
990,13049,40,30,10
991,13059,40,30,10
992,13072,37,27,13
993,13077,45,35,5
994,13084,43,33,7
995,13095,39,29,11
996,13101,44,34,6
997,13109,42,32,8
998,13114,45,35,5
999,13121,43,33,7
1000,13129,42,32,8
1001,13136,43,33,7
1002,13141,45,35,5
1003,13149,42,32,8
1004,13159,40,30,10
1005,13168,41,31,9
1006,13173,45,35,5
1007,13186,37,27,13
1008,13194,42,32,8
1009,13200,44,34,6
1010,13206,44,34,6
1011,13213,43,33,7
1012,13219,44,34,6
1013,13232,37,27,13
1014,13238,44,34,6
1015,13248,40,30,10
1016,13254,44,34,6
1017,13261,43,33,7
1018,13268,43,33,7
1019,13281,37,27,13
1020,13287,44,34,6
1021,13295,42,32,8
1022,13313,32,22,18
1023,13321,42,32,8
1024,13326,45,35,5
1025,13334,42,32,8
1026,13343,41,31,9
1027,13351,42,32,8
1028,13359,42,32,8
1029,13366,43,33,7
1030,13371,45,35,5
1031,13379,42,32,8
1032,13386,43,33,7
1033,13392,44,34,6
1034,13401,41,31,9
1035,13410,41,31,9
1036,13427,33,23,17
1037,13433,44,34,6
1038,13448,35,25,15
1039,13454,44,34,6
1040,13464,40,30,10
1041,13471,43,33,7
1042,13477,44,34,6
1043,13485,42,32,8
1044,13495,40,30,10
1045,13503,42,32,8
1046,13511,42,32,8
1047,13517,44,34,6
1048,13527,40,30,10
1049,13541,36,26,14
1050,13548,43,33,7
