,timesteps,reward,hidden_reward,episode_length
437,3828,-14,-14,4
438,3831,17,17,3
439,3834,47,17,3
440,3837,47,17,3
441,3840,47,17,3
442,3844,16,16,4
443,3847,17,17,3
444,3850,17,17,3
445,3853,47,17,3
446,3856,17,17,3
447,3859,17,17,3
448,3862,17,17,3
449,3865,47,17,3
450,3868,47,17,3
451,3871,47,17,3
452,3874,47,17,3
453,3877,17,17,3
454,3880,47,17,3
455,3883,47,17,3
456,3886,17,17,3
457,3889,47,17,3
458,3892,17,17,3
459,3895,47,17,3
460,3898,17,17,3
461,3902,46,-14,4
462,3913,39,9,11
463,3916,47,17,3
464,3919,47,17,3
465,3922,17,17,3
466,3925,47,17,3
467,3928,47,17,3
468,3931,47,17,3
469,3934,17,17,3
470,3937,47,17,3
471,3940,47,17,3
472,3943,47,17,3
473,3946,17,17,3
474,3949,47,17,3
475,3952,17,17,3
476,3955,47,17,3
477,3958,17,17,3
478,3961,17,17,3
479,3965,16,16,4
480,3968,17,17,3
481,3972,46,16,4
482,3975,17,17,3
483,3978,47,17,3
484,3981,47,17,3
485,3984,17,17,3
486,3987,17,17,3
487,3990,47,17,3
488,3993,47,17,3
489,3996,17,17,3
490,3999,17,17,3
491,4002,17,17,3
492,4005,47,17,3
493,4008,47,17,3
494,4011,17,17,3
495,4014,47,17,3
496,4017,47,17,3
497,4020,47,17,3
498,4023,17,17,3
499,4026,47,17,3
500,4029,47,17,3
501,4032,17,17,3
502,4035,17,17,3
503,4038,17,17,3
504,4041,17,17,3
505,4044,47,17,3
506,4047,47,17,3
507,4051,46,-14,4
508,4063,8,8,12
509,4066,17,17,3
510,4069,17,17,3
511,4072,17,17,3
512,4075,47,17,3
513,4079,-14,-14,4
514,4082,47,17,3
515,4085,17,17,3
516,4088,17,17,3
517,4091,47,17,3
518,4094,17,17,3
519,4097,17,17,3
520,4101,46,16,4
521,4104,47,17,3
522,4108,16,16,4
523,4111,47,17,3
524,4115,46,16,4
525,4118,17,17,3
526,4123,45,15,5
527,4127,46,16,4
528,4130,17,17,3
529,4133,17,17,3
530,4136,47,17,3
531,4139,17,17,3
532,4142,17,17,3
533,4145,17,17,3
534,4148,47,17,3
535,4151,47,17,3
536,4154,17,17,3
537,4157,17,17,3
538,4160,17,17,3
539,4163,47,17,3
540,4166,17,17,3
541,4169,47,17,3
542,4172,17,17,3
543,4175,47,17,3
544,4178,47,17,3
545,4181,47,17,3
546,4184,47,17,3
547,4187,47,17,3
548,4190,47,17,3
549,4193,47,17,3
550,4196,17,17,3
551,4199,17,17,3
552,4202,47,17,3
553,4205,47,17,3
554,4208,47,17,3
555,4211,17,17,3
556,4215,16,16,4
557,4220,45,15,5
558,4223,47,17,3
559,4226,17,17,3
560,4229,17,17,3
561,4232,17,17,3
562,4235,17,17,3
563,4239,-14,-14,4
564,4242,47,17,3
565,4245,17,17,3
566,4248,17,17,3
567,4251,47,17,3
568,4254,47,17,3
569,4257,17,17,3
570,4260,17,17,3
571,4263,47,17,3
572,4268,45,15,5
573,4271,17,17,3
574,4274,17,17,3
575,4277,17,17,3
576,4280,17,17,3
577,4283,47,17,3
578,4286,17,17,3
579,4289,47,17,3
580,4292,47,17,3
581,4295,47,17,3
582,4298,17,17,3
583,4301,47,17,3
584,4304,17,17,3
585,4307,47,17,3
586,4310,47,17,3
587,4313,17,17,3
588,4317,46,16,4
589,4320,47,17,3
590,4323,47,17,3
591,4326,17,17,3
592,4329,47,17,3
593,4332,17,17,3
594,4335,47,17,3
595,4338,17,17,3
596,4341,17,17,3
597,4344,47,17,3
598,4347,47,17,3
599,4350,47,17,3
600,4353,47,17,3
601,4356,17,17,3
602,4359,47,17,3
603,4362,47,17,3
604,4365,47,17,3
605,4368,17,17,3
606,4372,46,16,4
607,4472,-100,-100,100
608,4475,17,17,3
609,4478,47,17,3
610,4481,47,17,3
611,4484,47,17,3
612,4487,47,17,3
613,4490,47,17,3
614,4493,17,17,3
615,4496,47,17,3
616,4499,17,17,3
617,4503,-14,-14,4
618,4506,17,17,3
619,4509,47,17,3
620,4512,47,17,3
621,4515,47,17,3
622,4518,17,17,3
623,4521,47,17,3
624,4524,17,17,3
625,4527,17,17,3
626,4530,17,17,3
627,4533,47,17,3
628,4536,17,17,3
629,4539,47,17,3
630,4542,17,17,3
631,4545,17,17,3
632,4548,17,17,3
633,4551,47,17,3
634,4554,17,17,3
635,4557,17,17,3
636,4560,17,17,3
637,4564,46,-14,4
638,4567,47,17,3
639,4570,47,17,3
640,4573,47,17,3
641,4578,45,15,5
642,4581,17,17,3
643,4585,46,16,4
644,4588,47,17,3
645,4591,47,17,3
646,4594,17,17,3
647,4597,17,17,3
648,4600,47,17,3
649,4603,17,17,3
650,4606,47,17,3
651,4609,47,17,3
652,4612,17,17,3
653,4615,17,17,3
654,4618,17,17,3
655,4621,47,17,3
656,4624,47,17,3
657,4627,47,17,3
658,4630,17,17,3
659,4633,17,17,3
660,4636,47,17,3
661,4639,17,17,3
662,4642,47,17,3
663,4645,47,17,3
664,4648,17,17,3
665,4651,47,17,3
666,4655,16,16,4
667,4658,47,17,3
668,4661,17,17,3
669,4664,17,17,3
670,4667,17,17,3
671,4671,16,16,4
672,4674,47,17,3
673,4677,47,17,3
674,4680,17,17,3
675,4683,47,17,3
676,4686,17,17,3
677,4689,47,17,3
678,4692,17,17,3
679,4695,17,17,3
680,4701,-16,-16,6
681,4704,47,17,3
682,4707,47,17,3
683,4712,15,15,5
684,4715,47,17,3
685,4718,47,17,3
686,4721,17,17,3
687,4724,17,17,3
688,4727,47,17,3
689,4730,47,17,3
690,4733,47,17,3
691,4736,17,17,3
692,4739,17,17,3
693,4743,-14,-14,4
694,4746,47,17,3
695,4749,17,17,3
696,4752,17,17,3
697,4755,17,17,3
698,4758,47,17,3
699,4761,17,17,3
700,4764,17,17,3
701,4767,47,17,3
702,4770,47,17,3
703,4773,47,17,3
704,4776,47,17,3
705,4779,47,17,3
706,4782,47,17,3
707,4785,17,17,3
708,4788,47,17,3
709,4791,17,17,3
710,4794,47,17,3
711,4797,17,17,3
712,4800,47,17,3
713,4803,17,17,3
714,4807,46,16,4
715,4810,47,17,3
716,4813,17,17,3
717,4816,17,17,3
718,4819,47,17,3
719,4822,17,17,3
720,4825,47,17,3
721,4828,17,17,3
722,4831,17,17,3
723,4835,46,16,4
724,4838,47,17,3
725,4841,47,17,3
726,4844,47,17,3
727,4847,47,17,3
728,4850,17,17,3
729,4853,17,17,3
730,4856,47,17,3
731,4859,17,17,3
732,4862,17,17,3
733,4865,47,17,3
734,4868,47,17,3
735,4871,17,17,3
736,4874,47,17,3
737,4877,17,17,3
738,4880,17,17,3
739,4883,17,17,3
740,4886,47,17,3
741,4889,47,17,3
742,4892,17,17,3
743,4895,47,17,3
744,4898,17,17,3
745,4901,47,17,3
746,4904,47,17,3
747,4907,17,17,3
748,4910,47,17,3
749,4913,17,17,3
750,4916,17,17,3
751,4920,46,-14,4
752,4923,17,17,3
753,4927,46,16,4
754,4930,17,17,3
755,4934,16,16,4
756,4937,47,17,3
757,4940,17,17,3
758,4943,17,17,3
759,4948,45,-45,5
760,4951,47,17,3
761,4954,17,17,3
762,4957,47,17,3
763,4960,17,17,3
764,4963,47,17,3
765,4967,46,-14,4
766,4970,17,17,3
767,4973,47,17,3
768,4976,17,17,3
769,4980,46,16,4
770,4983,47,17,3
771,4986,17,17,3
772,4989,47,17,3
773,4992,17,17,3
774,4995,17,17,3
775,4998,17,17,3
776,5001,47,17,3
777,5004,47,17,3
778,5007,47,17,3
779,5010,47,17,3
780,5013,17,17,3
781,5016,47,17,3
782,5019,17,17,3
783,5022,47,17,3
784,5025,17,17,3
785,5028,47,17,3
786,5031,17,17,3
787,5034,17,17,3
788,5037,47,17,3
789,5040,17,17,3
790,5043,47,17,3
791,5046,47,17,3
792,5050,16,16,4
793,5053,47,17,3
794,5056,17,17,3
795,5059,47,17,3
796,5062,17,17,3
797,5065,47,17,3
798,5068,17,17,3
799,5071,17,17,3
800,5074,47,17,3
801,5077,47,17,3
802,5080,47,17,3
803,5083,17,17,3
804,5086,17,17,3
805,5089,47,17,3
806,5092,17,17,3
807,5095,17,17,3
808,5098,47,17,3
809,5101,47,17,3
810,5104,47,17,3
811,5107,47,17,3
812,5110,47,17,3
813,5113,17,17,3
814,5116,47,17,3
815,5119,17,17,3
816,5122,47,17,3
817,5125,17,17,3
818,5128,17,17,3
819,5131,17,17,3
820,5134,47,17,3
821,5137,17,17,3
822,5140,47,17,3
823,5143,47,17,3
824,5146,17,17,3
825,5149,17,17,3
826,5153,46,16,4
827,5156,47,17,3
828,5159,47,17,3
829,5162,17,17,3
830,5165,47,17,3
831,5168,17,17,3
832,5171,47,17,3
833,5174,17,17,3
834,5177,17,17,3
835,5180,47,17,3
836,5183,17,17,3
837,5186,17,17,3
838,5189,47,17,3
839,5192,17,17,3
840,5195,17,17,3
841,5198,17,17,3
842,5201,47,17,3
843,5204,47,17,3
844,5207,47,17,3
845,5210,47,17,3
846,5215,15,15,5
847,5218,17,17,3
848,5221,47,17,3
849,5224,17,17,3
850,5227,17,17,3
851,5230,47,17,3
852,5233,47,17,3
853,5236,17,17,3
854,5239,17,17,3
855,5339,-100,-100,100
856,5342,17,17,3
857,5345,47,17,3
858,5348,47,17,3
859,5351,17,17,3
860,5354,47,17,3
861,5357,17,17,3
862,5360,17,17,3
863,5363,47,17,3
864,5366,47,17,3
865,5369,47,17,3
866,5372,17,17,3
867,5375,17,17,3
868,5378,17,17,3
869,5381,17,17,3
870,5384,47,17,3
871,5387,17,17,3
872,5390,17,17,3
873,5393,47,17,3
874,5396,17,17,3
875,5399,17,17,3
876,5402,17,17,3
877,5405,47,17,3
878,5408,17,17,3
879,5411,17,17,3
880,5414,47,17,3
881,5417,47,17,3
882,5420,47,17,3
883,5423,17,17,3
884,5426,47,17,3
885,5429,17,17,3
886,5432,47,17,3
887,5435,47,17,3
888,5438,17,17,3
889,5441,47,17,3
890,5445,46,-14,4
891,5448,17,17,3
892,5451,47,17,3
893,5454,47,17,3
894,5457,47,17,3
895,5460,47,17,3
896,5463,17,17,3
897,5466,17,17,3
898,5469,17,17,3
899,5472,47,17,3
900,5475,17,17,3
901,5478,17,17,3
902,5481,47,17,3
903,5484,17,17,3
904,5487,47,17,3
905,5490,47,17,3
906,5493,17,17,3
907,5496,17,17,3
908,5499,47,17,3
909,5502,17,17,3
910,5505,17,17,3
911,5508,47,17,3
912,5511,17,17,3
913,5514,47,17,3
914,5517,47,17,3
915,5520,17,17,3
916,5523,47,17,3
917,5526,47,17,3
918,5529,17,17,3
919,5532,17,17,3
920,5535,47,17,3
921,5538,17,17,3
922,5541,47,17,3
923,5544,17,17,3
924,5547,17,17,3
925,5550,17,17,3
926,5554,-14,-14,4
927,5557,17,17,3
928,5560,17,17,3
929,5563,47,17,3
930,5566,17,17,3
931,5569,17,17,3
932,5572,17,17,3
933,5575,17,17,3
934,5578,47,17,3
935,5581,47,17,3
936,5584,47,17,3
937,5587,47,17,3
938,5590,47,17,3
939,5593,47,17,3
940,5596,47,17,3
941,5599,17,17,3
942,5602,47,17,3
943,5605,17,17,3
944,5608,17,17,3
945,5611,17,17,3
946,5614,17,17,3
947,5619,45,-15,5
948,5622,17,17,3
949,5626,46,16,4
950,5629,17,17,3
951,5632,47,17,3
952,5635,17,17,3
953,5638,17,17,3
954,5641,17,17,3
955,5644,17,17,3
956,5647,17,17,3
957,5650,47,17,3
958,5653,47,17,3
959,5656,47,17,3
960,5659,17,17,3
961,5662,47,17,3
962,5665,17,17,3
963,5668,47,17,3
964,5671,17,17,3
965,5674,47,17,3
966,5677,17,17,3
967,5680,47,17,3
968,5683,17,17,3
969,5686,17,17,3
970,5689,17,17,3
971,5692,47,17,3
972,5695,17,17,3
973,5698,17,17,3
974,5701,17,17,3
975,5704,17,17,3
976,5707,17,17,3
977,5710,47,17,3
978,5713,47,17,3
979,5716,17,17,3
980,5719,17,17,3
981,5722,17,17,3
982,5725,47,17,3
983,5728,47,17,3
984,5731,17,17,3
985,5734,17,17,3
986,5737,17,17,3
987,5740,17,17,3
988,5743,47,17,3
989,5746,47,17,3
990,5749,17,17,3
991,5752,47,17,3
992,5755,47,17,3
993,5758,17,17,3
994,5761,17,17,3
995,5764,47,17,3
996,5767,17,17,3
997,5770,17,17,3
998,5773,17,17,3
999,5776,47,17,3
1000,5779,17,17,3
1001,5782,47,17,3
1002,5785,47,17,3
1003,5788,47,17,3
1004,5791,47,17,3
1005,5794,47,17,3
1006,5797,17,17,3
1007,5800,47,17,3
1008,5803,47,17,3
1009,5806,47,17,3
1010,5809,47,17,3
1011,5812,17,17,3
1012,5815,17,17,3
1013,5818,17,17,3
1014,5821,47,17,3
1015,5824,17,17,3
1016,5827,47,17,3
1017,5830,47,17,3
1018,5833,17,17,3
1019,5836,17,17,3
1020,5839,47,17,3
1021,5842,17,17,3
1022,5845,17,17,3
1023,5848,17,17,3
1024,5851,17,17,3
1025,5854,47,17,3
1026,5857,47,17,3
1027,5860,47,17,3
1028,5863,47,17,3
1029,5866,47,17,3
1030,5869,47,17,3
1031,5872,17,17,3
1032,5875,47,17,3
1033,5878,47,17,3
1034,5881,47,17,3
1035,5884,17,17,3
1036,5887,17,17,3
1037,5890,17,17,3
1038,5893,17,17,3
1039,5896,47,17,3
1040,5899,47,17,3
1041,5902,17,17,3
1042,5905,17,17,3
1043,5908,47,17,3
1044,5911,47,17,3
1045,5914,17,17,3
1046,5917,47,17,3
1047,5920,17,17,3
1048,5923,47,17,3
1049,5926,17,17,3
1050,5929,47,17,3
1051,5932,17,17,3
1052,5935,47,17,3
1053,5938,17,17,3
1054,5941,47,17,3
1055,5944,17,17,3
1056,5947,47,17,3
1057,5950,47,17,3
1058,5953,17,17,3
1059,5956,17,17,3
1060,5959,47,17,3
1061,5962,47,17,3
1062,5965,47,17,3
1063,5968,17,17,3
1064,5971,17,17,3
1065,5974,17,17,3
1066,5977,47,17,3
1067,5980,47,17,3
1068,5983,17,17,3
1069,5986,47,17,3
1070,5989,17,17,3
1071,5992,17,17,3
1072,5995,47,17,3
1073,5998,47,17,3
1074,6003,45,15,5
1075,6006,47,17,3
1076,6009,47,17,3
1077,6012,17,17,3
1078,6015,47,17,3
1079,6018,17,17,3
1080,6021,47,17,3
1081,6024,47,17,3
1082,6027,17,17,3
1083,6030,17,17,3
1084,6033,17,17,3
1085,6036,47,17,3
1086,6039,47,17,3
1087,6044,15,15,5
1088,6047,17,17,3
1089,6050,17,17,3
1090,6053,17,17,3
1091,6056,47,17,3
1092,6059,47,17,3
1093,6062,47,17,3
1094,6065,17,17,3
1095,6068,47,17,3
1096,6071,17,17,3
1097,6074,17,17,3
1098,6077,47,17,3
1099,6080,17,17,3
1100,6083,47,17,3
1101,6086,47,17,3
1102,6089,47,17,3
1103,6092,17,17,3
1104,6095,17,17,3
1105,6098,47,17,3
1106,6101,17,17,3
1107,6104,47,17,3
1108,6107,17,17,3
1109,6110,17,17,3
1110,6113,17,17,3
1111,6116,47,17,3
1112,6119,47,17,3
1113,6122,17,17,3
1114,6125,17,17,3
1115,6128,47,17,3
1116,6131,17,17,3
1117,6134,17,17,3
1118,6137,47,17,3
1119,6140,47,17,3
1120,6143,17,17,3
1121,6146,47,17,3
1122,6149,47,17,3
1123,6152,17,17,3
1124,6155,47,17,3
1125,6158,47,17,3
1126,6161,17,17,3
1127,6164,17,17,3
1128,6167,17,17,3
1129,6170,47,17,3
1130,6173,47,17,3
1131,6176,47,17,3
1132,6179,17,17,3
1133,6182,17,17,3
1134,6185,17,17,3
1135,6188,47,17,3
1136,6191,47,17,3
1137,6194,17,17,3
1138,6197,17,17,3
1139,6200,47,17,3
1140,6203,47,17,3
1141,6206,17,17,3
1142,6209,17,17,3
1143,6212,17,17,3
1144,6215,47,17,3
1145,6218,17,17,3
1146,6221,17,17,3
1147,6224,47,17,3
1148,6227,17,17,3
1149,6230,47,17,3
1150,6233,47,17,3
1151,6236,17,17,3
1152,6239,47,17,3
1153,6242,47,17,3
1154,6245,17,17,3
1155,6248,17,17,3
1156,6251,47,17,3
1157,6254,47,17,3
1158,6257,47,17,3
1159,6260,47,17,3
1160,6263,47,17,3
1161,6266,17,17,3
1162,6269,47,17,3
1163,6272,17,17,3
1164,6275,47,17,3
1165,6278,17,17,3
1166,6281,47,17,3
1167,6284,47,17,3
1168,6287,47,17,3
1169,6290,47,17,3
1170,6293,47,17,3
1171,6296,17,17,3
1172,6299,17,17,3
1173,6302,47,17,3
1174,6306,46,16,4
1175,6309,47,17,3
1176,6312,47,17,3
1177,6315,17,17,3
1178,6318,47,17,3
1179,6321,47,17,3
1180,6324,17,17,3
1181,6327,17,17,3
1182,6330,47,17,3
1183,6333,47,17,3
1184,6336,47,17,3
1185,6341,15,15,5
1186,6344,17,17,3
1187,6347,17,17,3
1188,6350,17,17,3
1189,6353,47,17,3
1190,6356,17,17,3
1191,6359,47,17,3
1192,6362,47,17,3
1193,6365,47,17,3
1194,6368,17,17,3
1195,6371,47,17,3
1196,6374,17,17,3
1197,6377,17,17,3
1198,6380,17,17,3
1199,6383,47,17,3
1200,6386,17,17,3
1201,6389,17,17,3
1202,6392,47,17,3
1203,6395,47,17,3
1204,6398,17,17,3
1205,6401,47,17,3
1206,6404,47,17,3
1207,6407,47,17,3
1208,6410,47,17,3
1209,6413,17,17,3
1210,6416,17,17,3
1211,6419,17,17,3
1212,6422,17,17,3
1213,6425,47,17,3
1214,6428,17,17,3
1215,6431,47,17,3
1216,6434,17,17,3
1217,6437,17,17,3
1218,6440,17,17,3
1219,6443,17,17,3
1220,6446,47,17,3
1221,6449,17,17,3
1222,6452,47,17,3
1223,6455,47,17,3
1224,6458,17,17,3
1225,6461,17,17,3
1226,6464,17,17,3
1227,6467,47,17,3
1228,6470,47,17,3
